tile_id,temperature_1400_c,min_temperature_1400_c,max_temperature_1400_c,lat,lon,city,area,temperature_c,exceedance_h,threshold_c,area_reference_temperature_c,env_apparent_temperature_c,env_wet_bulb_c,env_relative_humidity_pct,env_heat_index_c,precipitation_mm,env_cloud_cover_context,solar_ghi,solar_dni,solar_dhi,fg_canopy_fraction,fg_vegetation_fraction,fg_building_fraction,fg_road_fraction,fg_impervious_fraction,fg_pervious_fraction,canopy_fraction,vegetation_fraction,building_fraction,road_fraction,impervious_fraction,pervious_fraction,canopy_geoid_legacy,blockgroup_area_km2,geoid_blockgroup,geoid_tract,population_acs_matched,population,poverty_fraction,no_vehicle_fraction,poverty_count,poverty_universe,households_total,no_vehicle_households,transit_stop_count,source_tile_id,source_exceedance_h,thermal_stress_index,vulnerability,exposure_multiplier,exposed_population,baseline_person_hours,equity_weighted_person_hours,high_vulnerability
miami::Kendall::381,32.4649,32.4649,32.4649,25.67744051357592,-80.31056720175005,miami,Kendall,32.4649,6.4445,30.9,30.5484,33.5,24.6,73.0,37.2,0.6,68.0,844.87,700.74,193.43,0.1297,0.54,0.0951999999999999,0.0128,0.0951999999999999,0.7573000000000001,0.456854439,0.54,0.0951999999999999,0.0128,0.0951999999999999,0.7573000000000001,120860078072,1.711441,120860078072,12086007807,True,14.256991622848815,0.0402525651144435,0.0241545893719806,204,5068,1656,40,0,381,6.4445,0.9153284701506208,0.013565294479219413,1.0,14.256991622848815,175.9788140821743,177.7692174085207,False
miami::Kendall::382,32.4475,32.4475,32.4475,25.677435771177457,-80.30956424161648,miami,Kendall,32.4475,6.392,30.9,30.5484,33.5,24.6,73.0,37.2,0.6,68.0,844.87,700.74,193.43,0.1297,0.54,0.0951999999999999,0.0128,0.0951999999999999,0.7573000000000001,0.456854439,0.54,0.0951999999999999,0.0128,0.0951999999999999,0.7573000000000001,120860078072,1.711441,120860078072,12086007807,True,14.256991622848815,0.0402525651144435,0.0241545893719806,204,5068,1656,40,0,382,6.392,0.9061158340190673,0.013565294479219413,1.0,14.256991622848815,173.70565203802937,175.4729282799799,False
miami::Kendall::383,32.4214,32.4214,32.4214,25.6774310218861,-80.30856128173518,miami,Kendall,32.4214,6.3105,30.9,30.5484,33.5,24.6,73.0,37.2,0.6,68.0,844.87,700.74,193.43,0.1297,0.54,0.0951999999999999,0.0128,0.0951999999999999,0.7573000000000001,0.456854439,0.54,0.0951999999999999,0.0128,0.0951999999999999,0.7573000000000001,120860078072,1.711441,120860078072,12086007807,True,14.256991622848815,0.0402525651144435,0.0241545893719806,204,5068,1656,40,0,383,6.3105,0.8920477288118929,0.013565294479219413,1.0,14.256991622848815,170.22516084462495,171.95702667059734,False
miami::Kendall::384,32.3897,32.3897,32.3897,25.677426265701847,-80.30755832210647,miami,Kendall,32.3897,6.2104,30.9,30.5484,33.5,24.6,73.0,37.2,0.6,68.0,844.87,700.74,193.43,0.1297,0.54,0.0951999999999999,0.0128,0.0951999999999999,0.7573000000000001,0.456854439,0.54,0.0951999999999999,0.0128,0.0951999999999999,0.7573000000000001,120860078072,1.711441,120860078072,12086007807,True,14.256991622848815,0.0402525651144435,0.0241545893719806,204,5068,1656,40,0,384,6.2104,0.8748603042242019,0.013565294479219413,1.0,14.256991622848815,166.0031700618585,167.6920814766383,False
miami::Kendall::385,32.3558,32.3558,32.3558,25.67742150262472,-80.30655536273073,miami,Kendall,32.3558,6.102,30.9,30.5484,33.5,24.6,73.0,37.2,0.6,68.0,844.87,700.74,193.43,0.5634,0.5634,0.161,0.0128,0.161,0.5634,0.456854439,0.5634,0.161,0.0128,0.161,0.5634,120860078072,1.711441,120860078072,12086007807,True,14.256991622848815,0.0402525651144435,0.0241545893719806,204,5068,1656,40,0,385,6.102,0.8563574795152875,0.013565294479219413,1.0,14.256991622848815,161.49597765628835,163.1390330268761,False
miami::Kendall::386,32.3226,32.3226,32.3226,25.677416732654702,-80.30555240360835,miami,Kendall,32.3226,5.9956,30.9,30.5484,33.5,24.6,73.0,37.2,0.6,68.0,844.87,700.74,193.43,0.5634,0.5634,0.161,0.0128,0.161,0.5634,0.456854439,0.5634,0.161,0.0128,0.161,0.5634,120860078072,1.711441,120860078072,12086007807,True,14.256991622848815,0.0402525651144435,0.0241545893719806,204,5068,1656,40,0,386,5.9956,0.838215124609591,0.013565294479219413,1.0,14.256991622848815,157.12919315773433,158.72782099008447,False
miami::Kendall::387,32.2934,32.2934,32.2934,25.67741195579182,-80.30454944473966,miami,Kendall,32.2934,5.9018,30.9,30.5484,33.5,24.6,73.0,37.2,0.6,68.0,844.87,700.74,193.43,0.5634,0.5634,0.161,0.0128,0.161,0.5634,0.456854439,0.5634,0.161,0.0128,0.161,0.5634,120860078072,1.711441,120860078072,12086007807,True,14.256991622848815,0.0402525651144435,0.0241545893719806,204,5068,1656,40,0,387,5.9018,0.8222387290096,0.013565294479219413,1.0,14.256991622848815,153.32665289262096,154.88659379112207,False
miami::Kendall::388,32.2706,32.2706,32.2706,25.677407172036077,-80.30354648612504,miami,Kendall,32.2706,5.8287,30.9,30.5484,33.5,24.6,73.0,37.2,0.6,68.0,844.87,700.74,193.43,0.5634,0.5634,0.161,0.0128,0.161,0.5634,0.456854439,0.5634,0.161,0.0128,0.161,0.5634,120860078072,1.711441,120860078072,12086007807,True,14.256991622848815,0.0402525651144435,0.0241545893719806,204,5068,1656,40,0,388,5.8287,0.809776792497038,0.013565294479219413,1.0,14.256991622848815,150.39195751792244,151.9220409112001,False
miami::Kendall::389,32.2541,32.2541,32.2541,25.67740238138747,-80.30254352776487,miami,Kendall,32.2541,5.7763,30.9,30.5484,33.5,24.6,73.0,37.2,0.6,68.0,844.87,700.74,193.43,0.5634,0.5634,0.161,0.0128,0.161,0.5634,0.5648520659999999,0.5634,0.161,0.0128,0.161,0.5634,120860078061,2.6257,120860078061,12086007806,True,5.7394218684541265,0.1221004333418302,0.0268166089965397,479,3923,1156,31,0,389,5.7763,0.8008037052049322,0.24912150345094822,1.0,5.7394218684541265,59.70136550504438,70.8560359545628,False
miami::Kendall::390,30.7474,30.7474,30.7474,25.67843484690264,-80.33162442211304,miami,Kendall,30.7474,0.8326,30.9,30.5484,33.5,24.6,73.0,37.2,0.6,68.0,844.87,700.74,193.43,0.7159,0.7159,0.1164,0.071,0.1164,0.7159,0.341873322,0.7159,0.1164,0.071,0.1164,0.7159,120860078052,0.735843,120860078052,12086007805,True,13.087030793253453,0.0602644699761543,0.0128881077914469,278,4613,1707,22,0,390,0.8326,0.0,0.05681011399400934,1.0,13.087030793253453,10.896261838462825,11.36052524632656,False
miami::Kendall::391,30.7475,30.7475,30.7475,25.67843024907313,-80.33062144926527,miami,Kendall,30.7475,0.8316,30.9,30.5484,33.5,24.6,73.0,37.2,0.6,68.0,844.87,700.74,193.43,0.7159,0.7159,0.1164,0.071,0.1164,0.7159,0.341873322,0.7159,0.1164,0.071,0.1164,0.7159,120860078052,0.735843,120860078052,12086007805,True,13.087030793253453,0.0602644699761543,0.0128881077914469,278,4613,1707,22,0,391,0.8316,0.0,0.05681011399400934,1.0,13.087030793253453,10.88317480766957,11.3468806087499,False
miami::Kendall::392,30.7624,30.7624,30.7624,25.67842564435032,-80.32961847666203,miami,Kendall,30.7624,0.8805,30.9,30.5484,33.5,24.6,73.0,37.2,0.6,68.0,844.87,700.74,193.43,0.7159,0.7159,0.1164,0.071,0.1164,0.7159,0.341873322,0.7159,0.1164,0.071,0.1164,0.7159,120860078052,0.735843,120860078052,12086007805,True,13.087030793253453,0.0602644699761543,0.0128881077914469,278,4613,1707,22,0,392,0.8805,0.0005147583260874955,0.05681011399400934,1.0,13.087030793253453,11.529062240885537,12.02028774599709,False
miami::Kendall::393,30.7943,30.7943,30.7943,25.678421032734192,-80.32861550430374,miami,Kendall,30.7943,0.9867,30.9,30.5484,33.5,24.6,73.0,37.2,0.6,68.0,844.87,700.74,193.43,0.7159,0.7159,0.1164,0.071,0.1164,0.7159,0.371194992,0.7159,0.1164,0.071,0.1164,0.7159,120860078054,0.736026,120860078054,12086007805,True,13.464198275604394,0.0602644699761543,0.0128881077914469,278,4613,1707,22,0,393,0.9867,0.008684305889372764,0.05681011399400934,1.0,13.464198275604394,13.400496522941511,13.971459324224986,False
miami::Kendall::394,30.8455,30.8455,30.8455,25.67841641422477,-80.32761253219073,miami,Kendall,30.8455,1.1576,30.9,30.5484,33.5,24.6,73.0,37.2,0.6,68.0,844.87,700.74,193.43,0.7159,0.7159,0.1164,0.071,0.1164,0.7159,0.371194992,0.7159,0.1164,0.071,0.1164,0.7159,120860078054,0.736026,120860078054,12086007805,True,13.464198275604394,0.0602644699761543,0.0128881077914469,278,4613,1707,22,0,394,1.1576,0.021796557777780737,0.05681011399400934,1.0,13.464198275604394,15.925880471967117,16.604443785767682,False
miami::Kendall::395,30.9181,30.9181,30.9181,25.67841178882206,-80.32660956032336,miami,Kendall,30.9181,1.4006,30.9,30.5484,33.5,24.6,73.0,37.2,0.6,68.0,844.87,700.74,193.43,0.3173,0.3173,0.5063,0.071,0.5063,0.88,0.371194992,0.3173,0.5063,0.071,0.5063,0.88,120860078054,0.736026,120860078054,12086007805,True,13.464198275604394,0.0602644699761543,0.0128881077914469,278,4613,1707,22,0,395,1.4006,0.062215855663732916,0.05681011399400934,1.0,13.464198275604394,20.03121997994148,20.884701897816143,False
miami::Kendall::396,31.0135,31.0135,31.0135,25.67840715652606,-80.32560658870204,miami,Kendall,31.0135,1.72,30.9,30.5484,33.5,24.6,73.0,37.2,0.6,68.0,844.87,700.74,193.43,0.3173,0.3173,0.5063,0.071,0.5063,0.88,0.371194992,0.3173,0.5063,0.071,0.5063,0.88,120860078054,0.736026,120860078054,12086007805,True,13.464198275604394,0.0602644699761543,0.0128881077914469,278,4613,1707,22,0,396,1.72,0.11558542604154451,0.05681011399400934,1.0,13.464198275604394,25.835196995708483,26.935972360496397,False
miami::Kendall::397,31.1287,31.1287,31.1287,25.678402517336774,-80.32460361732709,miami,Kendall,31.1287,2.1057,30.9,30.5484,33.5,24.6,73.0,37.2,0.6,68.0,844.87,700.74,193.43,0.3173,0.3173,0.5063,0.071,0.5063,0.88,0.371194992,0.3173,0.5063,0.071,0.5063,0.88,120860078054,0.736026,120860078054,12086007805,True,13.464198275604394,0.0602644699761543,0.0128881077914469,278,4613,1707,22,0,397,2.1057,0.1800325544257615,0.05681011399400934,1.0,13.464198275604394,33.45576649337981,34.88123592456421,False
miami::Kendall::398,31.2592,31.2592,31.2592,25.67839787125423,-80.32360064619891,miami,Kendall,31.2592,2.5428,30.9,30.5484,33.5,24.6,73.0,37.2,0.6,68.0,844.87,700.74,193.43,0.3173,0.3173,0.5063,0.071,0.5063,0.88,0.371194992,0.3173,0.5063,0.071,0.5063,0.88,120860078054,0.736026,120860078054,12086007805,True,13.464198275604394,0.0602644699761543,0.0128881077914469,278,4613,1707,22,0,398,2.5428,0.25305485133123423,0.05681011399400934,1.0,13.464198275604394,42.90054244118247,44.72843097104878,False
miami::Kendall::399,31.4008,31.4008,31.4008,25.67839321827842,-80.32259767531782,miami,Kendall,31.4008,3.0164,30.9,30.5484,33.5,24.6,73.0,37.2,0.6,68.0,844.87,700.74,193.43,0.3173,0.3173,0.5063,0.071,0.5063,0.88,0.23892349200000002,0.3173,0.5063,0.071,0.5063,0.88,120860078042,0.424536,120860078092,12086007809,True,28.07771307969171,0.1021686746987951,0.071137026239067,424,4150,1715,122,0,399,3.0164,0.33222675687371866,0.24590246498284088,1.0,28.07771307969171,112.83109835220549,133.640182260852,False
miami::Kendall::400,31.549,31.549,31.549,25.678388558409345,-80.32159470468423,miami,Kendall,31.549,3.5118,30.9,30.5484,33.5,24.6,73.0,37.2,0.6,68.0,844.87,700.74,193.43,0.3173,0.3173,0.5063,0.071,0.5063,0.88,0.23892349200000002,0.3173,0.5063,0.071,0.5063,0.88,120860078042,0.424536,120860078092,12086007809,True,28.07771307969171,0.1021686746987951,0.071137026239067,424,4150,1715,122,0,400,3.5118,0.4150640016415067,0.24590246498284088,1.0,28.07771307969171,139.52999837634155,165.26307628118718,False
miami::Kendall::401,31.6994,31.6994,31.6994,25.678383891647016,-80.3205917342985,miami,Kendall,31.6994,4.0138,30.9,30.5484,33.5,24.6,73.0,37.2,0.6,68.0,844.87,700.74,193.43,0.3173,0.3173,0.5063,0.071,0.5063,0.88,0.23892349200000002,0.3173,0.5063,0.071,0.5063,0.88,120860078042,0.424536,120860078092,12086007809,True,28.07771307969171,0.1021686746987951,0.071137026239067,424,4150,1715,122,0,401,4.0138,0.4990626259062524,0.24590246498284088,1.0,28.07771307969171,168.94184664886177,200.09925904614292,False
miami::Kendall::402,31.8477,31.8477,31.8477,25.67837921799144,-80.31958876416098,miami,Kendall,31.8477,4.5076,30.9,30.5484,33.5,24.6,73.0,37.2,0.6,68.0,844.87,700.74,193.43,0.3173,0.3173,0.5063,0.071,0.5063,0.88,0.23892349200000002,0.3173,0.5063,0.071,0.5063,0.88,120860078042,0.424536,120860078092,12086007809,True,28.07771307969171,0.1021686746987951,0.071137026239067,424,4150,1715,122,0,402,4.5076,0.581780519953464,0.24590246498284088,1.0,28.07771307969171,200.19504529926184,237.11638663659178,False
miami::Kendall::403,31.9893,31.9893,31.9893,25.678374537442632,-80.31858579427205,miami,Kendall,31.9893,4.9781,30.9,30.5484,33.5,24.6,73.0,37.2,0.6,68.0,844.87,700.74,193.43,0.3173,0.3173,0.5063,0.071,0.5063,0.88,0.23892349200000002,0.3173,0.5063,0.071,0.5063,0.88,120860078042,0.424536,120860078092,12086007809,True,28.07771307969171,0.1021686746987951,0.071137026239067,424,4150,1715,122,0,403,4.9781,0.6606715643575782,0.24590246498284088,1.0,28.07771307969171,232.11814839066477,274.92696703305273,False
miami::Kendall::404,32.1199,32.1199,32.1199,25.678369850000585,-80.31758282463208,miami,Kendall,32.1199,5.4103,30.9,30.5484,33.5,24.6,73.0,37.2,0.6,68.0,844.87,700.74,193.43,0.3173,0.3173,0.5063,0.071,0.5063,0.88,0.456854439,0.3173,0.5063,0.071,0.5063,0.88,120860078072,1.711441,120860078072,12086007807,True,14.256991622848815,0.0402525651144435,0.0241545893719806,204,5068,1656,40,0,404,5.4103,0.7332755293306609,0.013565294479219413,1.0,14.256991622848815,133.69551772491093,135.05573202627852,False
miami::Kendall::405,32.235,32.235,32.235,25.67836515566532,-80.31657985524141,miami,Kendall,32.235,5.7891,30.9,30.5484,33.5,24.6,73.0,37.2,0.6,68.0,844.87,700.74,193.43,0.3173,0.3173,0.5063,0.071,0.5063,0.88,0.456854439,0.3173,0.5063,0.071,0.5063,0.88,120860078072,1.711441,120860078072,12086007807,True,14.256991622848815,0.0402525651144435,0.0241545893719806,204,5068,1656,40,0,405,5.7891,0.7970719053141164,0.013565294479219413,1.0,14.256991622848815,148.3215996321909,149.83061926467056,False
miami::Kendall::406,32.3302,32.3302,32.3302,25.678360454436827,-80.31557688610044,miami,Kendall,32.3302,6.0994,30.9,30.5484,33.5,24.6,73.0,37.2,0.6,68.0,844.87,700.74,193.43,0.1297,0.54,0.0951999999999999,0.071,0.0951999999999999,0.7573000000000001,0.456854439,0.54,0.0951999999999999,0.071,0.0951999999999999,0.7573000000000001,120860078072,1.711441,120860078072,12086007807,True,14.256991622848815,0.0402525651144435,0.0241545893719806,204,5068,1656,40,0,406,6.0994,0.8495657926163204,0.013565294479219413,1.0,14.256991622848815,160.83656692214876,162.472913467143,False
miami::Kendall::407,32.4019,32.4019,32.4019,25.67835574631512,-80.31457391720951,miami,Kendall,32.4019,6.3298,30.9,30.5484,33.5,24.6,73.0,37.2,0.6,68.0,844.87,700.74,193.43,0.1297,0.54,0.0951999999999999,0.071,0.0951999999999999,0.7573000000000001,0.456854439,0.54,0.0951999999999999,0.071,0.0951999999999999,0.7573000000000001,120860078072,1.711441,120860078072,12086007807,True,14.256991622848815,0.0402525651144435,0.0241545893719806,204,5068,1656,40,0,407,6.3298,0.8888023918401046,0.013565294479219413,1.0,14.256991622848815,170.4529046977463,172.18708758304376,False
miami::Kendall::408,32.4518,32.4518,32.4518,25.678351031300213,-80.31357094856902,miami,Kendall,32.4518,6.4854,30.9,30.5484,33.5,24.6,73.0,37.2,0.6,68.0,844.87,700.74,193.43,0.1297,0.54,0.0951999999999999,0.071,0.0951999999999999,0.7573000000000001,0.456854439,0.54,0.0951999999999999,0.071,0.0951999999999999,0.7573000000000001,120860078072,1.711441,120860078072,12086007807,True,14.256991622848815,0.0402525651144435,0.0241545893719806,204,5068,1656,40,0,408,6.4854,0.915679132596754,0.013565294479219413,1.0,14.256991622848815,177.12808615409406,178.9301821410097,False
miami::Kendall::409,32.4824,32.4824,32.4824,25.678346309392104,-80.3125679801793,miami,Kendall,32.4824,6.5757,30.9,30.5484,33.5,24.6,73.0,37.2,0.6,68.0,844.87,700.74,193.43,0.1297,0.54,0.0951999999999999,0.071,0.0951999999999999,0.7573000000000001,0.456854439,0.54,0.0951999999999999,0.071,0.0951999999999999,0.7573000000000001,120860078072,1.711441,120860078072,12086007807,True,14.256991622848815,0.0402525651144435,0.0241545893719806,204,5068,1656,40,0,409,6.5757,0.9316969650490606,0.013565294479219413,1.0,14.256991622848815,181.09601060567314,182.93847614033152,False
miami::Kendall::410,32.4966,32.4966,32.4966,25.6783415805908,-80.31156501204072,miami,Kendall,32.4966,6.6102,30.9,30.5484,33.5,24.6,73.0,37.2,0.6,68.0,844.87,700.74,193.43,0.1297,0.54,0.0951999999999999,0.0128,0.0951999999999999,0.7573000000000001,0.456854439,0.54,0.0951999999999999,0.0128,0.0951999999999999,0.7573000000000001,120860078072,1.711441,120860078072,12086007807,True,14.256991622848815,0.0402525651144435,0.0241545893719806,204,5068,1656,40,0,410,6.6102,0.9384592788276966,0.013565294479219413,1.0,14.256991622848815,182.68343811310288,184.54205408896325,False
miami::Kendall::411,32.4971,32.4971,32.4971,25.678336844896315,-80.31056204415367,miami,Kendall,32.4971,6.5986,30.9,30.5484,33.5,24.6,73.0,37.2,0.6,68.0,844.87,700.74,193.43,0.1297,0.54,0.0951999999999999,0.0128,0.0951999999999999,0.7573000000000001,0.456854439,0.54,0.0951999999999999,0.0128,0.0951999999999999,0.7573000000000001,120860078072,1.711441,120860078072,12086007807,True,14.256991622848815,0.0402525651144435,0.0241545893719806,204,5068,1656,40,0,411,6.5986,0.9375363639028367,0.013565294479219413,1.0,14.256991622848815,182.27602926465005,184.13050027475842,False
miami::Kendall::412,32.4866,32.4866,32.4866,25.678332102308648,-80.3095590765185,miami,Kendall,32.4866,6.5503,30.9,30.5484,33.5,24.6,73.0,37.2,0.6,68.0,844.87,700.74,193.43,0.1297,0.54,0.0951999999999999,0.0128,0.0951999999999999,0.7573000000000001,0.456854439,0.54,0.0951999999999999,0.0128,0.0951999999999999,0.7573000000000001,120860078072,1.711441,120860078072,12086007807,True,14.256991622848815,0.0402525651144435,0.0241545893719806,204,5068,1656,40,0,412,6.5503,0.9304713301344903,0.013565294479219413,1.0,14.256991622848815,180.28203077537046,182.11621490295516,False
miami::Kendall::413,32.4678,32.4678,32.4678,25.67832735282781,-80.30855610913558,miami,Kendall,32.4678,6.475,30.9,30.5484,33.5,24.6,73.0,37.2,0.6,68.0,844.87,700.74,193.43,0.1297,0.54,0.0951999999999999,0.0128,0.0951999999999999,0.7573000000000001,0.456854439,0.54,0.0951999999999999,0.0128,0.0951999999999999,0.7573000000000001,120860078072,1.711441,120860078072,12086007807,True,14.256991622848815,0.0402525651144435,0.0241545893719806,204,5068,1656,40,0,413,6.475,0.918834467492832,0.013565294479219413,1.0,14.256991622848815,177.13532486319568,178.93749449652677,False
miami::Kendall::414,32.4437,32.4437,32.4437,25.678322596453807,-80.30755314200528,miami,Kendall,32.4437,6.3823,30.9,30.5484,33.5,24.6,73.0,37.2,0.6,68.0,844.87,700.74,193.43,0.1297,0.54,0.0951999999999999,0.0128,0.0951999999999999,0.7573000000000001,0.456854439,0.54,0.0951999999999999,0.0128,0.0951999999999999,0.7573000000000001,120860078072,1.711441,120860078072,12086007807,True,14.256991622848815,0.0402525651144435,0.0241545893719806,204,5068,1656,40,0,414,6.3823,0.9042638355122274,0.013565294479219413,1.0,14.256991622848815,173.2735321219419,175.03641198845838,False
miami::Kendall::415,32.4168,32.4168,32.4168,25.678317833186643,-80.30655017512794,miami,Kendall,32.4168,6.2818,30.9,30.5484,33.5,24.6,73.0,37.2,0.6,68.0,844.87,700.74,193.43,0.1297,0.54,0.0951999999999999,0.0128,0.0951999999999999,0.7573000000000001,0.456854439,0.54,0.0951999999999999,0.0128,0.0951999999999999,0.7573000000000001,120860078072,1.711441,120860078072,12086007807,True,14.256991622848815,0.0402525651144435,0.0241545893719806,204,5068,1656,40,0,415,6.2818,0.8882694443921888,0.013565294479219413,1.0,14.256991622848815,169.11259943936224,170.83314609801818,False
miami::Kendall::416,32.3902,32.3902,32.3902,25.678313063026323,-80.30554720850397,miami,Kendall,32.3902,6.1833,30.9,30.5484,33.5,24.6,73.0,37.2,0.6,68.0,844.87,700.74,193.43,0.5634,0.5634,0.161,0.0128,0.161,0.5634,0.456854439,0.5634,0.161,0.0128,0.161,0.5634,120860078072,1.711441,120860078072,12086007807,True,14.256991622848815,0.0402525651144435,0.0241545893719806,204,5068,1656,40,0,416,6.1833,0.8725330836074904,0.013565294479219413,1.0,14.256991622848815,165.07363391857083,166.75308825971607,False
miami::Kendall::417,32.3664,32.3664,32.3664,25.67830828597286,-80.3045442421337,miami,Kendall,32.3664,6.0964,30.9,30.5484,33.5,24.6,73.0,37.2,0.6,68.0,844.87,700.74,193.43,0.5634,0.5634,0.161,0.0128,0.161,0.5634,0.456854439,0.5634,0.161,0.0128,0.161,0.5634,120860078072,1.711441,120860078072,12086007807,True,14.256991622848815,0.0402525651144435,0.0241545893719806,204,5068,1656,40,0,417,6.0964,0.8585647633576474,0.013565294479219413,1.0,14.256991622848815,161.53961664430085,163.18311599668098,False
miami::Kendall::418,32.3479,32.3479,32.3479,25.678303502026264,-80.30354127601751,miami,Kendall,32.3479,6.0288,30.9,30.5484,33.5,24.6,73.0,37.2,0.6,68.0,844.87,700.74,193.43,0.5634,0.5634,0.161,0.0128,0.161,0.5634,0.456854439,0.5634,0.161,0.0128,0.161,0.5634,120860078072,1.711441,120860078072,12086007807,True,14.256991622848815,0.0402525651144435,0.0241545893719806,204,5068,1656,40,0,418,6.0288,0.8477023531444655,0.013565294479219413,1.0,14.256991622848815,158.81473091853675,160.4305073629477,False
miami::Kendall::419,32.3346,32.3346,32.3346,25.678298711186528,-80.30253831015577,miami,Kendall,32.3346,5.9804,30.9,30.5484,33.5,24.6,73.0,37.2,0.6,68.0,844.87,700.74,193.43,0.5634,0.5634,0.161,0.0128,0.161,0.5634,0.5648520659999999,0.5634,0.161,0.0128,0.161,0.5634,120860078061,2.6257,120860078061,12086007806,True,5.7394218684541265,0.1221004333418302,0.0268166089965397,479,3923,1156,31,0,419,5.9804,0.8399111830642498,0.24912150345094822,1.0,5.7394218684541265,63.15318236154375,74.95279416475852,False
miami::Kendall::420,30.9366,30.9366,30.9366,25.67933118202178,-80.33161942181508,miami,Kendall,30.9366,1.7242,30.9,30.5484,33.5,24.6,73.0,37.2,0.6,68.0,844.87,700.74,193.43,0.7159,0.7159,0.1164,0.071,0.1164,0.7159,0.341873322,0.7159,0.1164,0.071,0.1164,0.7159,120860078052,0.735843,120860078052,12086007805,True,13.087030793253453,0.0602644699761543,0.0128881077914469,278,4613,1707,22,0,420,1.7242,0.09627195988427124,0.05681011399400934,1.0,13.087030793253453,24.737002391038025,25.790986335316738,False
miami::Kendall::421,30.9364,30.9364,30.9364,25.67932658400884,-80.33061644146514,miami,Kendall,30.9364,1.7218,30.9,30.5484,33.5,24.6,73.0,37.2,0.6,68.0,844.87,700.74,193.43,0.7159,0.7159,0.1164,0.071,0.1164,0.7159,0.341873322,0.7159,0.1164,0.071,0.1164,0.7159,120860078052,0.735843,120860078052,12086007805,True,13.087030793253453,0.0602644699761543,0.0128881077914469,278,4613,1707,22,0,421,1.7218,0.09600329926901333,0.05681011399400934,1.0,13.087030793253453,24.69651592657912,25.748774840361992,False
miami::Kendall::422,30.9485,30.9485,30.9485,25.679321979102312,-80.32961346135977,miami,Kendall,30.9485,1.7619,30.9,30.5484,33.5,24.6,73.0,37.2,0.6,68.0,844.87,700.74,193.43,0.7159,0.7159,0.1164,0.071,0.1164,0.7159,0.341873322,0.7159,0.1164,0.071,0.1164,0.7159,120860078052,0.735843,120860078052,12086007805,True,13.087030793253453,0.0602644699761543,0.0128881077914469,278,4613,1707,22,0,422,1.7619,0.10273516789769935,0.05681011399400934,1.0,13.087030793253453,25.426911119670297,26.51029040908831,False
miami::Kendall::423,30.975,30.975,30.975,25.67931736730221,-80.32861048149934,miami,Kendall,30.975,1.8505,30.9,30.5484,33.5,24.6,73.0,37.2,0.6,68.0,844.87,700.74,193.43,0.7159,0.7159,0.1164,0.071,0.1164,0.7159,0.371194992,0.7159,0.1164,0.071,0.1164,0.7159,120860078054,0.736026,120860078054,12086007805,True,13.464198275604394,0.0602644699761543,0.0128881077914469,278,4613,1707,22,0,423,1.8505,0.11754897517998769,0.05681011399400934,1.0,13.464198275604394,27.84429027185768,29.03066825017757,False
miami::Kendall::424,31.0176,31.0176,31.0176,25.67931274860853,-80.32760750188422,miami,Kendall,31.0176,1.9942,30.9,30.5484,33.5,24.6,73.0,37.2,0.6,68.0,844.87,700.74,193.43,0.7159,0.7159,0.1164,0.071,0.1164,0.7159,0.371194992,0.7159,0.1164,0.071,0.1164,0.7159,120860078054,0.736026,120860078054,12086007805,True,13.464198275604394,0.0602644699761543,0.0128881077914469,278,4613,1707,22,0,424,1.9942,0.1414780512779868,0.05681011399400934,1.0,13.464198275604394,30.64903291581865,31.954914206134003,False
miami::Kendall::425,31.0783,31.0783,31.0783,25.67930812302129,-80.32660452251474,miami,Kendall,31.0783,2.1991,30.9,30.5484,33.5,24.6,73.0,37.2,0.6,68.0,844.87,700.74,193.43,0.3173,0.5478999999999999,0.2953,0.071,0.82,0.5478999999999999,0.371194992,0.5478999999999999,0.2953,0.071,0.82,0.5478999999999999,120860078054,0.736026,120860078054,12086007805,True,13.464198275604394,0.0602644699761543,0.0128881077914469,278,4613,1707,22,0,425,2.1991,0.17558725577110632,0.05681011399400934,1.0,13.464198275604394,34.80810227843505,36.29119147219983,False
miami::Kendall::426,31.1581,31.1581,31.1581,25.67930349054048,-80.3256015433913,miami,Kendall,31.1581,2.4692,30.9,30.5484,33.5,24.6,73.0,37.2,0.6,68.0,844.87,700.74,193.43,0.3173,0.3173,0.5063,0.071,0.5063,0.88,0.371194992,0.3173,0.5063,0.071,0.5063,0.88,120860078054,0.736026,120860078054,12086007805,True,13.464198275604394,0.0602644699761543,0.0128881077914469,278,4613,1707,22,0,426,2.4692,0.22049508879790874,0.05681011399400934,1.0,13.464198275604394,40.576333648545805,42.30519325357044,False
miami::Kendall::427,31.2547,31.2547,31.2547,25.67929885116612,-80.32459856451425,miami,Kendall,31.2547,2.7957,30.9,30.5484,33.5,24.6,73.0,37.2,0.6,68.0,844.87,700.74,193.43,0.3173,0.3173,0.5063,0.071,0.5063,0.88,0.371194992,0.3173,0.5063,0.071,0.5063,0.88,120860078054,0.736026,120860078054,12086007805,True,13.464198275604394,0.0602644699761543,0.0128881077914469,278,4613,1707,22,0,427,2.7957,0.2748152401865895,0.05681011399400934,1.0,13.464198275604394,47.986415673994415,50.03100098244707,False
